timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1495014830870884,-2,-14,-2,13,7,0,2,-2
1495014830870884,-3,-4,3,5,-8,-2,-4,-5
1495014830871903,1,-1,-1,-6,-1,0,6,1
1495014830871903,-1,-6,-3,-4,-3,1,4,0
1495014830885116,4,12,0,-7,-3,-2,-3,-1
1495014830885116,-2,17,1,4,1,0,-1,1
1495014830892142,-18,-63,1,-8,0,0,-1,-4
1495014830892142,3,12,-7,8,0,6,10,2
1495014830908209,-1,-1,4,-8,2,-8,3,0
1495014830908209,-1,1,4,-7,-7,0,-11,-5
1495014830909995,10,21,0,-1,-3,0,3,4
1495014830909995,0,-1,2,-1,1,-5,-13,-6
1495014830931150,4,6,-3,-2,2,6,4,5
1495014830931150,-17,-46,5,0,-8,-2,1,-2
1495014830932049,-8,23,-3,0,2,-5,-1,-2
1495014830932049,-4,-19,-1,-11,6,-1,-2,-4
1495014830944090,6,17,0,7,1,1,-4,-1
1495014830944090,1,5,0,6,-8,-1,-1,-2
1495014830953101,2,-5,-1,-9,-11,-3,1,1
1495014830953101,-2,8,-2,4,7,2,0,0
1495014830968203,-5,1,6,1,-4,1,-2,0
1495014830968203,-1,-10,1,8,8,5,2,-1
1495014830970147,-4,-1,-5,-16,-13,-16,-1,-5
1495014830970147,0,17,-2,-7,-4,1,0,1
1495014830991202,-3,-17,-1,-2,-3,-5,-4,-3
1495014830991202,1,-8,3,-5,0,0,0,0
1495014830992208,2,6,-2,-6,-2,-6,-3,-1
1495014830992208,2,7,2,2,-5,0,5,3
1495014831004488,8,-8,3,0,1,-5,-13,-3
1495014831004488,-2,1,0,7,1,5,16,1
1495014831013278,-7,2,-3,-21,4,3,-13,-5
1495014831013278,6,-13,2,7,-3,4,17,3
1495014831028309,-13,-1,-1,0,3,1,4,-1
1495014831028309,9,3,1,5,-3,0,-8,-3
1495014831029303,4,2,2,1,8,2,6,3
1495014831029303,-3,5,-3,1,-6,-2,-5,-2
1495014831050540,3,13,1,-2,-4,-4,-5,0
1495014831050540,-8,-18,-3,-26,-13,-6,-1,-8
1495014831052366,-8,-6,4,-6,11,6,8,1
1495014831052366,-2,-10,-1,-6,0,-7,-10,-5
1495014831064597,-2,5,3,-4,-3,2,3,1
1495014831064597,-7,-24,-3,-3,-6,-2,-5,-3
1495014831073432,2,16,-1,1,-5,-7,2,0
1495014831073432,9,10,-2,-4,-2,-3,-6,-2
1495014831088652,1,10,-3,-3,-3,-1,1,1
1495014831088652,0,2,-1,-9,1,-3,-6,-2
1495014831089466,-1,-16,1,4,-4,-2,7,0
1495014831089466,-6,-22,-2,3,-1,-2,-2,-1
1495014831110532,-2,3,-5,-2,1,3,3,-2
1495014831110532,4,13,5,1,2,1,-4,1
1495014831112525,0,7,-3,8,-2,-3,-2,-1
1495014831112525,8,17,-5,12,-10,-9,-6,-2
1495014831124562,-19,-26,-1,-28,0,2,1,-2
1495014831124562,-5,-5,2,1,0,0,-2,-1
1495014831133584,4,21,-3,3,-3,-4,0,-1
1495014831133584,-6,0,0,5,0,-1,-2,0
1495014831148621,4,-14,-2,2,-6,-6,-3,-2
1495014831148621,-2,-4,2,15,12,8,0,0
1495014831149626,7,11,3,-1,-6,-6,-3,-1
1495014831149626,-4,10,0,-1,7,8,-1,2
1495014831170894,-3,-16,0,8,-2,-1,1,2
1495014831170894,4,20,-6,-8,0,-7,-5,-3
1495014831172685,-17,-63,6,-2,5,1,0,-2
1495014831172685,-1,-11,-8,-6,-1,-4,-4,-3
1495014831184728,1,12,-1,0,-9,-4,-1,-1
1495014831184728,4,16,1,0,11,8,2,-1
1495014831193744,25,41,0,15,-8,-6,-3,7
1495014831193744,-14,-12,1,-43,16,16,11,16
1495014831207964,-28,-34,-2,-2,-7,-9,-9,-36
1495014831207964,1,7,2,1,-7,-2,-3,-3
1495014831209783,-3,5,-4,-1,-9,-4,4,2
1495014831209783,21,28,-1,14,-2,5,3,14
1495014831230840,6,17,-3,-11,6,-3,-5,-5
1495014831230840,-22,-77,10,-21,-13,-6,-7,-8
1495014831231843,4,7,-4,-1,-1,-3,1,11
1495014831231843,-16,-16,3,8,-4,-5,-6,-4
1495014831243875,6,4,-7,4,1,2,4,-4
1495014831243875,12,37,-2,5,-2,2,1,1
1495014831253038,-3,-17,-1,17,-8,-9,2,4
1495014831253038,14,27,-6,-41,20,11,-2,-5
1495014831268117,-15,-12,4,42,-1,13,6,17
1495014831268117,-13,-15,-2,-2,-7,-10,-4,-2
1495014831269954,0,-25,1,1,-9,-7,-1,-2
1495014831269954,3,15,3,12,-18,-15,-6,-8
1495014831291000,26,45,-5,12,1,4,-2,1
1495014831291000,23,50,-3,-24,29,11,8,28
1495014831297073,-23,-71,16,-3,-16,-10,0,9
1495014831297073,-33,-59,-5,16,-5,-11,-21,-37
1495014831304236,-1,8,-2,-24,-3,-7,-9,-47
1495014831304236,8,15,0,24,-12,-5,-1,-3
1495014831313059,27,70,3,-13,12,8,5,10
1495014831313059,53,72,-4,1,1,9,9,30
1495014831328105,-86,-67,4,-15,-11,-6,-4,34
1495014831328105,-30,23,-5,19,-12,-10,-8,-52
1495014831330103,8,57,-8,-25,16,3,-1,-1
1495014831330103,3,1,2,21,-7,-9,3,-7
1495014831350204,43,70,-9,-18,-1,1,4,14
1495014831350204,24,3,6,4,-12,7,4,21
1495014831352170,-49,-67,11,-28,12,-3,-3,-13
1495014831352170,-5,-46,-6,14,-1,3,-5,-12
1495014831364202,31,14,9,-10,3,-1,4,38
1495014831364202,-38,-46,-9,-4,-19,-10,0,-14
1495014831373221,48,22,-2,11,-8,-1,-7,3
1495014831373221,-34,-13,9,4,-17,-18,0,-39
1495014831387446,-11,-27,1,-19,61,28,1,-2
1495014831387446,-18,-39,3,-11,-6,-5,-9,1
1495014831388271,11,92,-2,13,-7,-8,2,-20
1495014831388271,-16,-35,3,-3,3,10,-4,42
1495014831418461,1,-26,3,-9,-25,-18,-1,-66
1495014831418461,20,44,-1,25,-5,0,4,21
1495014831419343,2,25,5,16,27,4,1,12
1495014831419343,-29,-31,-5,-34,14,5,-9,-14
1495014831433549,15,7,4,16,-10,0,2,27
1495014831433549,65,28,-10,-9,9,6,-9,-28
1495014831440402,-91,-93,11,-9,-12,-9,5,7
1495014831440402,-3,78,-15,47,-23,-12,8,15
1495014831448420,-17,-10,-11,-29,34,21,3,-6
1495014831448420,10,11,14,-11,-22,-16,-9,51
1495014831449423,11,-2,-17,-1,7,7,-13,-61
1495014831449423,46,-16,2,2,-5,-6,-17,-99
1495014831470481,-85,-30,4,22,-17,-11,10,29
1495014831470481,20,14,-14,-2,-2,-4,17,38
1495014831470481,26,50,3,-12,-2,2,1,40
1495014831470481,-26,16,1,3,14,9,14,64
1495014831492755,43,5,-7,1,-15,-8,-20,-26
1495014831492755,-21,38,1,-12,5,6,-16,-24
1495014831493553,-46,-73,4,52,-26,-22,-1,16
1495014831493553,37,36,-10,-90,60,43,13,-11
1495014831507760,61,77,-2,20,-19,-15,1,61
1495014831507760,-27,-52,-8,23,-21,-21,14,32
1495014831508580,80,47,9,-73,8,6,-25,-121
1495014831508580,-113,-40,10,11,-5,-21,-14,30
1495014831529837,7,-10,4,-22,5,0,9,13
1495014831529837,2,25,-4,16,-13,12,13,5
1495014831530640,24,18,-5,12,-5,-1,11,31
1495014831530640,52,45,7,13,-8,-4,-3,50
1495014831552888,6,19,-1,-16,-10,1,12,-58
1495014831552888,-12,-105,4,5,13,-3,-20,11
1495014831553699,-30,-8,-15,-6,-6,-10,-2,2
1495014831553699,-18,-39,-1,-9,-8,-6,-14,-35
1495014831575952,8,4,10,37,-23,-23,-14,37
1495014831575952,17,33,-8,45,42,29,31,-84
1495014831576762,30,113,0,-83,8,13,19,19
1495014831576762,-34,-100,0,46,-39,-13,-9,10
1495014831590012,-27,54,0,-33,27,-2,-6,19
1495014831590012,-43,15,6,-26,1,12,-3,0
1495014831590856,-77,-70,-12,20,-19,-10,9,-2
1495014831590856,112,122,8,37,-13,-12,4,0
1495014831612978,3,39,-9,32,0,-13,-4,61
1495014831612978,40,-5,7,-64,16,18,-2,-55
1495014831612978,-45,-100,-4,33,-3,-10,-9,9
1495014831612978,-25,-66,26,-25,-18,-6,-5,-31
1495014831627896,10,19,14,6,-6,1,-5,-8
1495014831627896,-18,3,2,4,10,4,9,44
1495014831627896,30,42,6,45,-9,1,4,37
1495014831627896,64,37,13,-48,13,5,-8,-27
1495014831650958,-72,-98,-8,-16,13,12,23,37
1495014831650958,85,110,-4,33,-23,-27,-16,-65
1495014831650958,-107,-93,2,-56,-16,4,-4,-38
1495014831650958,17,11,-13,42,9,-11,10,19
1495014831673016,40,4,-19,0,-4,14,-3,-19
1495014831673016,0,-41,6,13,-7,-10,-10,-22
1495014831673016,57,111,-9,-39,0,4,4,-5
1495014831673016,-41,-76,8,22,16,-6,-7,40
1495014831688057,-41,62,10,-5,0,3,-7,-31
1495014831688057,-21,-54,-19,36,5,16,-5,45
1495014831688057,85,30,24,22,-8,-16,3,-34
1495014831688057,-59,-85,-9,-11,6,18,18,6
1495014831710130,13,-31,-14,27,-13,8,1,24
1495014831710130,4,58,-5,9,-15,-11,-6,24
1495014831711120,45,45,0,-59,55,19,5,-26
1495014831711120,-68,-49,30,33,-37,-29,-12,9
1495014831732176,2,-24,-27,-1,-11,-12,-12,-43
1495014831732176,39,-17,17,8,-9,1,17,19
1495014831733184,-11,24,-35,1,-10,-3,6,80
1495014831733184,54,126,6,20,-8,6,-19,-52
1495014831747410,-33,-107,23,-10,64,8,-18,-76
1495014831747410,-62,97,17,3,-39,-30,-18,-21
1495014831748226,19,22,6,34,-5,-13,6,13
1495014831748226,8,36,-20,-33,1,11,14,26
1495014831770423,67,67,0,65,18,14,-1,25
1495014831770423,-76,-121,10,-35,-4,14,14,12
1495014831770423,-7,-4,7,95,3,-10,-4,-1
1495014831770423,43,39,-28,-114,21,13,-6,19
1495014831793338,-78,-103,-9,32,-27,-27,-32,-57
1495014831793338,22,28,1,15,19,11,-7,-36
1495014831793338,-5,16,-7,1,-16,-6,4,50
1495014831793338,7,92,-14,18,-17,13,31,50
1495014831807488,35,-70,20,-42,2,-6,-2,53
1495014831807488,19,67,-11,-47,3,-24,-30,-49
1495014831808398,-70,-128,31,-6,-17,1,19,-1
1495014831808398,-8,115,-36,1,2,-1,3,-27
1495014831830436,70,34,-10,1,6,22,14,73
1495014831830436,-37,16,27,31,-17,-13,6,-40
1495014831830436,40,37,-11,-98,-4,-19,1,30
1495014831830436,-43,-128,22,50,-3,-12,-36,-99
1495014831853673,38,105,-13,-5,-33,-8,-5,13
1495014831853673,-20,-40,-18,6,29,21,7,63
1495014831854504,12,35,-19,70,13,20,-1,-1
1495014831854504,23,30,27,-5,29,9,39,93
1495014831867722,10,9,-25,-58,-31,-14,-6,24
1495014831867722,33,-22,-6,-30,-4,0,-7,-75
1495014831868554,-45,74,-1,30,6,-8,-30,24
1495014831868554,0,-41,-30,4,3,21,36,14
1495014831889825,20,-35,0,5,-3,-11,-3,54
1495014831889825,-19,-59,11,-26,4,-9,9,-9
1495014831890605,-37,20,-6,-6,-13,-16,-7,-7
1495014831890605,76,79,-5,19,1,6,-20,-40
1495014831913663,-50,73,2,-35,8,26,30,-2
1495014831913663,21,-78,37,26,-26,-9,-18,-40
1495014831913663,64,90,-20,0,9,2,1,-8
1495014831913663,-87,-128,20,24,-35,-42,-24,15
1495014831927716,46,41,1,7,35,27,27,78
1495014831927716,-25,55,-30,-20,14,18,25,-64
1495014831927716,16,-1,-12,-30,19,11,-21,-3
1495014831927716,-27,-2,-1,33,-28,-11,-7,24
1495014831949954,1,9,-16,-1,-7,8,16,-19
1495014831949954,1,-31,4,-25,-2,-19,-17,95
1495014831950766,-40,-47,-17,11,-3,4,13,-26
1495014831950766,14,110,-6,-24,18,-7,-16,-33
1495014831973011,-49,-35,-4,11,-5,2,23,-26
1495014831973011,-37,-64,15,-4,-5,2,-12,28
1495014831973826,-15,-59,-5,17,7,4,6,-8
1495014831973826,92,57,24,21,-38,-27,-29,62
1495014831987971,-46,-45,-2,-99,50,-11,3,-128
1495014831987971,12,-29,6,103,2,-4,3,74
1495014831987971,-76,-10,26,4,-32,-35,-19,17
1495014831987971,16,39,-21,-1,19,27,24,17
1495014832009920,50,66,-3,36,10,-3,-19,1
1495014832009920,-95,5,3,-112,8,24,23,84
1495014832017940,59,-106,21,-60,-14,-16,-12,-93
1495014832017940,-10,-42,-6,48,-6,2,9,-4
1495014832032972,74,102,-4,-15,-26,-10,-20,-3
1495014832032972,-65,-43,-1,23,28,15,-7,-36
1495014832033976,-9,-86,-6,12,-10,-13,-8,56
1495014832033976,-10,10,-6,-59,-4,13,35,31
1495014832047039,-3,-79,23,34,-20,-27,-13,-3
1495014832047039,57,127,-10,-5,-5,-15,-27,5
1495014832048012,0,-62,12,30,3,18,11,-25
1495014832048012,-6,-13,-13,-14,21,7,0,-40
1495014832070100,-36,87,12,23,-28,-4,-12,38
1495014832070100,58,4,24,-13,19,-13,-7,111
1495014832071073,1,-16,-31,-14,-32,-8,1,13
1495014832071073,-36,-59,9,-14,17,-7,-16,-7
1495014832093137,1,52,1,13,-4,28,23,43
1495014832093137,18,34,-8,62,-36,-11,12,17
1495014832094139,50,75,5,29,32,7,-30,-50
1495014832094139,-82,-105,14,47,-19,-11,-13,22
1495014832107169,22,81,-13,-90,21,1,-16,-21
1495014832107169,-32,7,3,4,12,9,5,-43
1495014832108172,23,94,-4,51,-7,4,25,59
1495014832108172,-32,-88,14,-27,-15,-25,-11,-19
1495014832130260,-42,61,0,30,-5,-30,-17,2
1495014832130260,29,71,-13,-16,4,4,3,-29
1495014832131235,37,104,-12,-21,19,21,28,68
1495014832131235,2,12,-6,-9,5,23,-19,-53
1495014832153292,-18,-123,6,20,-18,-20,-8,-54
1495014832153292,37,-5,-4,-24,-3,-6,-4,-9
1495014832154294,-15,28,-20,28,-40,-13,0,35
1495014832154294,13,61,-3,28,51,26,68,118
1495014832166326,-26,-128,-4,-52,24,25,-28,-104
1495014832166326,67,64,-24,-14,-39,-27,-16,-4
1495014832175351,-112,-86,19,28,-8,-15,4,24
1495014832175351,25,99,-10,0,-12,6,20,45
1495014832189391,-4,-11,0,25,-10,-5,3,-83
1495014832189391,26,45,-13,44,-12,10,18,63
1495014832190391,38,5,0,-92,-14,3,-6,-39
1495014832190391,20,-65,5,6,18,-2,-24,-13
1495014832213451,-28,30,-26,42,5,18,9,39
1495014832213451,9,-3,8,-14,-11,-8,-10,-25
1495014832213451,6,-89,-3,10,16,2,34,14
1495014832213451,-4,60,-13,-2,13,11,1,7
1495014832235514,3,69,12,12,-14,-13,-11,57
1495014832235514,-33,-127,25,-27,-4,-23,-27,-100
1495014832236518,-25,113,-7,-6,4,-7,-8,-10
1495014832236518,7,-50,-4,-3,14,17,-8,19
1495014832249550,38,58,-8,64,-21,2,1,31
1495014832249550,-70,-57,23,24,-10,3,28,60
1495014832250554,74,49,-23,-38,40,10,-7,-15
1495014832250554,-90,-73,53,-7,-10,-9,-22,24
1495014832272613,1,-41,-16,101,7,1,14,-63
1495014832272613,54,75,4,-6,5,7,-5,12
1495014832273612,-25,-61,-7,-34,-22,-17,-18,-9
1495014832273612,16,72,-4,13,-4,9,5,37
1495014832286646,-12,-82,-4,-17,19,11,0,-55
1495014832286646,-27,29,4,-22,-14,-18,-16,-56
1495014832294699,-12,-27,15,41,5,-4,-7,67
1495014832294699,38,16,-8,-20,-8,-23,-33,-126
1495014832309713,-90,-5,10,-22,3,10,2,19
1495014832309713,111,51,-3,-16,-2,8,18,59
1495014832310712,-74,-52,30,26,17,29,25,53
1495014832310712,-10,2,6,-52,-55,-75,-13,-109
1495014832332769,-11,1,-29,-2,11,-9,-16,-17
1495014832332769,-15,-24,11,76,9,17,12,37
1495014832333772,14,32,-9,-5,8,17,2,-24
1495014832333772,14,-10,-14,5,-21,-5,11,21
1495014832346811,2,-26,9,6,9,28,1,16
1495014832346811,19,89,-8,12,-17,4,9,20
1495014832354858,1,-3,1,-39,30,29,7,-2
1495014832354858,2,39,2,-6,-22,-11,-13,-22
1495014832369898,-8,-65,12,-12,-26,-20,4,36
1495014832369898,-27,25,19,-32,6,-12,-12,-15
1495014832370871,31,49,-10,20,-14,-25,-12,7
1495014832370871,3,43,-3,-17,8,0,-12,-65
1495014832392929,26,-8,9,-2,17,31,31,33
1495014832392929,-44,-35,11,-18,11,1,6,-14
1495014832393932,23,9,-5,21,-13,-20,-6,12
1495014832393932,11,-37,-6,9,21,17,-12,-31
1495014832415990,15,32,-2,-1,-4,-7,-22,49
1495014832415990,-28,-51,-1,-14,0,-5,6,-15
1495014832415990,53,87,-10,4,-7,1,6,-18
1495014832415990,-17,73,-3,22,9,32,15,62
1495014832430028,-19,-70,15,1,-17,-32,-7,-17
1495014832430028,-5,97,-15,-27,17,19,16,2
1495014832431031,-3,43,5,13,1,-2,-7,-7
1495014832431031,27,61,-25,-12,5,8,6,16
1495014832453093,7,22,9,28,-12,3,-12,-7
1495014832453093,-13,-26,-7,-22,-6,-3,-6,15
1495014832454092,18,-61,0,-16,16,6,-4,-17
1495014832454092,-20,-78,11,10,-8,-3,-8,-34
1495014832475148,11,39,-10,-21,-2,-11,-18,-33
1495014832475148,-4,-58,-1,-4,0,-12,28,7
1495014832476151,-19,43,-10,7,-12,3,-12,-20
1495014832476151,32,74,-9,20,-1,-4,-3,20
1495014832490187,-30,-100,42,-45,41,22,27,66
1495014832490187,-9,54,-12,-10,-13,-22,-42,-36
1495014832490187,-35,-74,-1,14,-12,-12,-19,-57
1495014832490187,-2,6,7,-6,-2,0,13,-5
1495014832513284,23,81,-17,11,-4,9,16,-4
1495014832513284,0,37,2,5,12,29,57,49
1495014832514251,7,-85,6,22,-10,-14,-8,14
1495014832514251,24,69,2,-36,-9,-23,-20,-1
1495014832535342,1,-41,-16,-13,15,10,-7,-29
1495014832535342,-38,-82,6,-7,-4,-9,-15,-5
1495014832536311,-12,80,-11,16,-4,-5,-4,6
1495014832536311,-5,-17,-7,-11,-15,-6,4,11
1495014832549344,17,66,9,39,12,10,2,15
1495014832549344,16,-13,-1,-34,14,13,-10,-8
1495014832550347,-8,-43,1,18,13,4,-3,-4
1495014832550347,-18,-38,-8,-3,0,1,-2,14
1495014832573408,3,12,-13,-15,-20,-18,2,-11
1495014832573408,12,33,-8,21,1,-1,-15,-7
1495014832573408,13,56,8,-6,-7,-1,10,9
1495014832573408,-1,-8,-4,2,24,22,-3,2
1495014832595467,-56,-8,5,-5,-25,-21,-9,-2
1495014832595467,34,90,-20,10,2,-7,-16,-9
1495014832596470,-14,-112,8,-6,6,15,41,59
1495014832596470,7,74,1,-5,-13,-25,-35,-102
1495014832609700,28,28,-14,13,7,12,7,47
1495014832609700,-13,-38,-9,-15,-14,-12,-5,3
1495014832610508,3,52,-5,-7,-9,-10,-14,-1
1495014832610508,-8,-85,8,0,24,26,18,45
1495014832633863,9,12,-2,-15,-29,-10,-13,-24
1495014832633863,-6,-30,7,34,13,-1,4,-10
1495014832633863,4,20,-5,-19,3,1,-4,-10
1495014832633863,-17,-36,3,-19,-7,-7,7,12
1495014832655876,4,11,-16,11,-2,5,-7,-14
1495014832655876,4,-17,17,2,-5,-3,3,11
1495014832656636,-12,-9,-1,0,-8,-10,-27,-31
1495014832656636,9,113,-1,16,7,4,21,14
1495014832669854,15,-59,11,-18,2,7,-9,12
1495014832669854,-30,-57,19,-12,-16,-18,8,-3
1495014832670673,-24,53,-12,1,3,-7,-20,-15
1495014832670673,-13,29,-9,-6,-2,-8,-58,-7
1495014832692803,61,42,9,9,5,20,98,37
1495014832692803,-18,-73,13,-9,-7,-11,-41,-83
1495014832693731,3,0,-8,-4,-6,-3,1,-3
1495014832693731,0,7,-9,7,-4,-5,-7,25
1495014832715997,0,28,-3,5,4,1,-23,10
1495014832715997,7,12,-2,1,-5,6,7,26
1495014832716792,-5,-15,0,-16,-7,0,0,-17
1495014832716792,0,-45,-2,18,8,4,7,2
1495014832729987,-5,13,-14,5,-1,-5,-11,-5
1495014832729987,6,23,7,0,-9,-15,7,4
1495014832730833,0,14,-6,-20,6,7,0,-7
1495014832730833,-3,-29,6,9,1,14,27,15
1495014832753069,-7,6,16,-23,-6,-10,-16,-14
1495014832753069,-3,7,-9,21,-1,-4,-4,5
1495014832753894,-2,-3,0,3,-1,2,4,-8
1495014832753894,13,-18,5,-19,-4,4,11,12
1495014832776076,-3,10,4,-2,1,2,-19,-14
1495014832776076,-32,-58,18,-22,-9,-15,-6,-7
1495014832776076,5,16,6,12,-2,-13,-19,6
1495014832776076,18,13,8,0,0,17,71,7
1495014832790164,2,16,-6,11,0,-5,-42,-20
1495014832790164,-2,-14,0,-9,-3,7,16,8
1495014832791001,0,12,-7,1,-1,-1,28,18
1495014832791001,-6,-10,0,7,-2,-8,-21,-7
1495014832813211,0,12,-9,-8,-4,-3,-6,2
1495014832813211,14,14,0,-10,0,1,2,-1
1495014832814063,-11,-15,1,8,4,4,-12,-19
1495014832814063,-1,-10,4,-1,-4,-5,-7,5
1495014832836313,-9,-7,2,-1,1,1,7,-9
1495014832836313,-2,9,3,-12,-5,-9,-6,2
1495014832838115,3,-1,4,23,4,1,3,-1
1495014832838115,-5,-8,8,-17,3,3,-4,3
1495014832850151,-12,-13,6,3,-1,-2,-7,-8
1495014832850151,10,11,-5,-17,2,3,5,3
1495014832851151,3,12,6,6,-6,1,6,13
1495014832851151,-6,-19,-2,4,-2,-7,-6,-11
1495014832873405,-5,-1,5,-6,-1,-2,-4,-3
1495014832873405,6,21,4,0,-8,-12,-9,0
1495014832874213,2,-2,1,8,7,12,20,-1
1495014832874213,-6,-1,0,-8,-7,-3,-11,-5
1495014832895509,-2,-15,7,-2,0,2,-4,-5
1495014832895509,0,13,12,7,-3,-5,7,7
1495014832896272,-2,-21,-4,-13,-5,-4,-10,-11
1495014832896272,-3,-3,-1,8,-3,-5,1,-1
1495014832910308,0,5,-3,-6,-4,-4,-5,-1
1495014832910308,5,-2,1,1,2,8,10,6
1495014832910308,-7,5,-2,-5,0,1,-5,-5
1495014832910308,7,3,-2,2,-6,-4,-6,1
1495014832933561,-6,-5,-7,3,7,3,5,1
1495014832933561,-10,-31,0,-6,-5,-10,-2,-1
1495014832934374,2,11,-11,-2,-3,-1,2,-6
1495014832934374,-1,-3,0,1,-1,0,-6,-1
1495014832955619,4,17,0,-12,-4,-3,0,-1
1495014832955619,9,12,-11,11,8,3,3,7
1495014832956442,-8,10,2,13,1,1,-4,-2
1495014832956442,-15,-48,3,-10,3,-2,-3,-6
1495014832969701,-4,1,-5,-11,-11,-2,0,1
1495014832969701,4,9,-2,5,0,-4,3,2
1495014832978499,6,9,2,2,-6,0,-8,-1
1495014832978499,3,17,-5,1,2,3,0,1
1495014832993531,-2,-12,9,-3,-3,-3,-2,-1
1495014832993531,-2,4,-6,-9,0,3,1,2
1495014832994532,2,0,-1,-2,-2,-4,-5,-4
1495014832994532,-15,0,-2,2,-1,-7,-6,-1
1495014833015783,7,-8,1,-1,1,1,-8,-2
1495014833015783,-2,3,2,-1,-5,3,31,2
1495014833017593,-3,-24,-4,-7,-1,-1,-11,-7
1495014833017593,1,5,-2,-2,-5,-1,-6,-1
1495014833029635,-4,2,3,1,3,1,-4,0
1495014833029635,2,19,-6,1,-4,-9,-5,0
1495014833038650,5,-18,-4,-1,4,4,5,0
1495014833038650,-16,-23,-6,-1,-9,-7,-3,-1
1495014833053690,-4,8,1,5,4,-3,4,-3
1495014833053690,2,15,-1,2,-1,-1,-6,1
1495014833054695,1,-12,3,-19,8,4,-1,-1
1495014833054695,10,14,3,14,-4,1,-3,1
1495014833076000,-2,-4,-6,-5,6,7,5,-1
1495014833076000,-14,-20,1,5,-4,-4,0,2
1495014833077759,-8,-5,3,-1,-6,-6,-9,0
1495014833077759,3,5,-2,-5,-2,-3,0,-2
1495014833089865,2,0,-3,4,-4,-3,-1,0
1495014833089865,3,14,3,-10,-4,-4,12,-2
1495014833097965,-3,18,-2,3,2,1,-3,-1
1495014833097965,2,-16,-2,1,2,3,-9,-2
1495014833113041,-11,-22,3,2,-5,-2,-3,4
1495014833113041,0,-1,-7,-5,-1,-6,-12,-2
1495014833114854,2,4,3,0,-5,1,20,2
1495014833114854,6,41,-4,6,4,4,-1,-1
1495014833135910,-1,-15,0,-14,-5,-2,-7,-2
1495014833135910,0,-9,-8,4,6,-1,-6,-1
1495014833136927,-15,-7,-2,7,-3,-6,-1,-3
1495014833136927,7,-3,4,-1,4,1,2,-1
1495014833149144,0,1,-1,4,-7,2,5,1
1495014833149144,2,11,0,-6,-7,-5,-5,0
1495014833158044,8,11,-2,12,5,1,-4,-2
1495014833158044,-14,-20,0,-3,3,6,5,1
1495014833173048,0,-18,6,2,-1,-1,-5,-5
1495014833173048,-4,-1,2,0,-4,-5,-7,-3
1495014833175020,1,0,0,-5,-3,0,4,2
1495014833175020,2,1,2,-8,-8,-7,3,0
1495014833196127,-2,6,1,3,3,1,5,-1
1495014833196127,13,12,2,11,0,0,0,2
1495014833197074,7,39,-1,-24,1,4,-11,0
1495014833197074,-27,-79,2,2,0,-2,9,2
1495014833209280,-12,-36,0,-1,-9,-6,-1,6
1495014833209280,-6,8,-1,-3,-2,-7,-9,-25
1495014833218128,7,20,-1,-5,-9,-3,-4,2
1495014833218128,21,32,-2,12,9,4,-2,-1
1495014833232334,-15,17,4,-17,-3,7,4,5
1495014833232334,-7,-40,4,4,2,-5,-4,3
1495014833241188,-3,-14,1,3,0,-2,-4,-4
1495014833241188,1,20,-2,5,-5,-4,-1,-2
1495014833256236,8,1,-1,2,2,-3,-2,-5
1495014833256236,-1,3,-1,-11,-7,-5,0,4
1495014833257233,-4,-7,-2,2,-4,-2,-4,-3
1495014833257233,-1,-5,5,-21,-5,5,10,4
1495014833269453,-1,-1,2,0,-1,-3,-8,0
1495014833269453,-4,-1,-4,-1,-5,-4,4,-10
1495014833278294,-1,-18,-1,-2,-3,-7,-5,0
1495014833278294,4,17,-2,1,-2,-3,-2,0
1495014833293329,9,13,-3,3,-2,2,6,-6
1495014833293329,6,5,-4,-6,2,4,-2,11
1495014833294330,-19,-39,3,8,-2,-4,-4,3
1495014833294330,-15,-17,-4,-4,-3,-6,-7,-5
1495014833315568,-3,-4,-7,-6,0,-2,-6,-21
1495014833315568,5,4,2,7,0,-4,1,5
1495014833317392,9,15,-8,-5,1,6,6,-4
1495014833317392,8,10,-7,10,-7,-2,-4,7
1495014833329427,13,54,-7,-15,9,7,-1,8
1495014833329427,-24,-74,6,18,-4,-3,2,6
1495014833338453,-26,-38,-3,-2,-1,0,-1,-5
1495014833338453,-10,-16,-3,-8,-1,-3,-5,-13
1495014833353684,12,29,4,4,-8,-7,-4,-2
1495014833353684,22,40,-10,-8,-2,-1,5,3
1495014833354492,-14,-5,6,-6,5,5,5,12
1495014833354492,23,13,-13,-9,3,3,-2,-2
1495014833375730,-30,-23,-2,-19,-4,-1,0,23
1495014833375730,-9,-23,0,-7,-5,-8,-9,-70
1495014833377551,2,14,2,5,-4,-7,-8,-18
1495014833377551,-4,-17,-7,-12,-1,-4,-4,-1
1495014833389794,11,31,1,5,1,2,5,8
1495014833389794,13,6,-6,0,-3,0,0,33
1495014833398608,7,4,5,2,6,7,11,6
1495014833398608,-15,-6,-5,-9,-5,-6,-6,-10
1495014833413685,-5,-23,0,9,-2,-5,-6,2
1495014833413685,-10,-7,-8,1,-1,-5,6,9
1495014833414664,20,29,0,1,-5,-3,-5,-10
1495014833414664,6,12,-2,17,7,4,0,8
1495014833442733,6,2,-7,18,-16,2,5,-1
1495014833442733,-15,-25,1,-18,34,8,-5,8
1495014833444730,11,44,1,-20,-21,-10,-9,-31
